student_id,gender,class_level,age,attendance_pct,avg_marks,previous_failures,family_income_monthly,distance_to_school_km,guardian_education,single_parent,sibling_dropout,mobile_available,internet_access,scholarship,midday_meal,study_hours_per_day,health_risk,school_engagement_score,teacher_feedback_score,disciplinary_incidents,dropout_flag
4573,Male,7,11,71.2,86.9,4,8200,1.2,Primary,0,0,0,0,1,1,7.6,Medium,60.6,50.0,0,0
4574,Male,7,14,82.5,78.1,0,11400,0.9,No Schooling,0,1,1,0,1,1,6.6,Medium,28.1,34.3,1,0
4575,Female,8,14,74.7,73.9,0,4600,6.7,No Schooling,0,0,0,0,1,0,5.8,Low,41.5,20.8,1,0
4576,Male,7,11,84.0,73.2,4,12800,3.9,Primary,0,0,1,0,1,1,2.6,Low,45.8,22.0,0,0
4577,Female,9,13,78.2,28.4,0,21800,0.3,No Schooling,0,0,1,0,0,1,3.4,Low,36.3,20.2,1,0
4578,Male,6,10,87.3,43.5,1,3000,0.1,Graduate,0,1,0,0,0,1,2.5,Medium,25.9,34.1,1,0
4579,Male,6,12,78.8,73.7,3,11100,1.0,Secondary,0,0,0,0,0,1,1.4,Low,25.3,28.3,1,0
4580,Male,7,14,74.0,57.4,0,3000,0.5,Secondary,0,0,1,1,0,1,3.5,Low,23.8,26.0,0,0
4581,Female,9,14,85.0,59.1,0,11100,0.2,No Schooling,0,0,0,0,0,0,5.0,Low,50.5,35.5,0,0
4582,Female,7,11,93.8,77.5,2,17100,2.8,Secondary,0,0,1,1,0,1,3.8,Low,36.6,22.5,0,0
4583,Female,8,15,96.8,60.7,1,3900,2.4,Primary,0,0,0,0,0,1,5.5,Medium,44.8,29.9,1,0
4584,Female,9,15,77.4,57.8,0,4600,1.7,Secondary,0,0,0,0,1,1,4.4,Medium,38.8,19.2,0,0
4585,Female,9,15,81.2,42.8,4,8900,3.7,Secondary,0,0,0,0,0,1,1.8,High,40.1,26.1,0,1
4586,Female,7,11,98.0,76.0,1,8000,0.8,Primary,0,0,0,0,1,1,4.2,Low,45.4,19.6,0,0
4587,Male,9,15,83.0,46.4,0,3100,0.9,Graduate,0,0,1,0,0,0,1.4,Medium,50.6,26.1,0,0
4588,Female,7,12,84.1,71.1,0,5400,1.3,Higher Secondary,0,1,1,0,0,1,5.0,Low,34.1,34.0,0,0
4589,Female,9,13,63.0,62.1,2,4700,0.9,Primary,0,0,0,0,0,1,5.6,Low,36.4,19.5,0,0
4590,Female,8,13,67.2,55.9,4,6900,4.6,Higher Secondary,0,0,1,0,1,1,2.8,Medium,45.9,15.2,1,1
4591,Male,10,14,56.2,50.9,0,27700,2.7,Primary,0,0,1,0,0,1,4.7,Medium,58.8,29.7,0,0
4592,Male,10,15,91.9,77.1,0,9000,2.4,No Schooling,0,0,0,0,0,1,5.6,Medium,46.6,27.9,2,0
4593,Female,9,16,64.2,45.5,0,3800,0.1,No Schooling,0,0,0,0,0,1,2.9,Low,31.2,25.8,0,0
4594,Male,10,17,60.9,0.0,0,9800,3.2,Primary,0,0,1,0,1,1,0.0,Low,23.0,0.0,0,0
4595,Male,6,12,87.7,81.3,0,6800,2.2,Primary,0,0,0,0,1,1,1.1,Low,48.2,34.7,0,0
4596,Female,9,16,75.1,51.2,3,22200,3.0,Primary,0,0,0,0,0,1,4.0,Low,41.9,25.2,2,1
4597,Male,6,13,72.1,81.7,0,5900,1.7,Primary,1,1,1,0,0,1,6.5,Medium,36.4,31.9,0,0
4598,Male,7,11,80.5,58.7,0,6600,3.0,No Schooling,0,0,0,0,0,1,4.4,Low,37.3,22.5,0,0
4599,Male,8,13,77.2,47.5,4,17700,4.1,Secondary,0,0,1,1,0,1,1.6,High,38.2,28.3,0,0
4600,Male,9,14,69.6,50.3,0,4500,0.1,Primary,0,0,0,0,0,1,3.8,Low,31.2,26.4,0,0
4601,Female,9,15,65.6,95.0,0,3500,1.6,Primary,0,1,0,0,0,1,5.7,Medium,9.2,36.1,1,1
4602,Female,10,17,85.2,65.2,0,9800,5.7,No Schooling,0,0,1,0,0,1,6.0,Low,61.3,34.8,2,0
4603,Female,8,15,85.3,44.7,0,9100,2.5,Graduate,0,0,1,1,0,1,1.9,High,58.0,31.8,0,0
4604,Female,10,14,93.4,69.8,0,3200,2.6,No Schooling,0,0,1,0,0,0,1.4,Medium,44.7,16.2,1,1
4605,Female,10,16,76.7,53.6,0,3000,1.6,Secondary,0,0,1,0,1,1,5.8,High,41.8,43.4,0,0
4606,Male,10,14,81.5,42.6,1,10100,4.6,Secondary,0,1,0,1,1,1,4.3,Low,53.3,28.8,1,0
4607,Female,7,12,87.5,58.3,0,10100,1.0,Secondary,0,0,1,0,0,0,3.8,High,39.6,40.1,0,0
4608,Male,8,13,94.1,32.2,2,11800,2.1,Primary,0,0,0,0,1,0,2.0,Medium,36.9,16.8,0,0
4609,Male,9,15,81.9,72.2,0,16400,0.1,Higher Secondary,0,0,0,0,0,1,2.0,Medium,37.7,38.2,1,0
4610,Female,10,17,85.8,87.7,5,8700,0.1,Secondary,0,0,0,0,0,1,4.9,Medium,56.0,66.4,0,1
4611,Female,6,13,77.6,45.3,2,7300,2.8,No Schooling,0,0,0,1,1,1,5.7,Low,28.2,8.4,0,0
4612,Male,7,12,65.4,26.1,0,13400,7.2,Secondary,0,0,1,0,1,0,1.7,Low,24.5,29.2,2,0
4613,Female,7,13,78.5,89.6,2,8700,1.2,Primary,0,0,1,0,0,1,5.5,Low,50.5,42.3,2,0
4614,Male,7,11,88.3,100.0,0,3000,1.5,Secondary,0,0,1,1,0,1,7.2,Low,31.6,33.5,0,0
4615,Male,9,13,68.6,56.9,0,9500,10.1,Secondary,0,0,0,0,1,1,1.1,Medium,22.8,42.1,0,0
4616,Male,6,13,56.3,62.8,0,12800,12.1,Secondary,1,0,0,0,0,0,5.1,Low,15.6,11.6,0,0
4617,Male,7,14,69.8,51.5,2,4300,6.1,Secondary,1,0,0,0,1,1,3.9,Medium,34.2,13.8,0,1
4618,Female,9,16,91.0,79.6,0,26900,2.0,Primary,0,0,0,0,0,0,7.1,Low,55.0,33.5,0,0
4619,Male,7,12,83.7,38.6,0,6500,0.8,Secondary,0,0,0,0,0,1,2.2,Medium,24.8,20.7,1,0
4620,Male,6,12,58.2,50.0,2,17200,0.6,Secondary,0,0,0,0,0,1,5.1,High,31.9,21.3,1,0
4621,Male,8,12,87.8,38.4,5,4100,0.6,Higher Secondary,0,0,1,0,0,1,1.0,High,23.5,30.7,0,1
4622,Female,8,14,92.6,70.7,3,14400,0.2,Higher Secondary,0,0,1,0,0,1,3.7,Low,25.0,46.7,0,0
4623,Female,10,15,58.9,97.7,4,21200,1.2,Graduate,1,0,1,0,0,1,7.5,Low,24.6,37.8,1,0
4624,Female,9,16,88.4,78.9,0,4600,0.1,Secondary,0,1,0,0,1,1,5.3,Medium,64.4,41.7,0,1
4625,Male,10,15,72.9,33.4,0,9900,8.2,Secondary,0,0,0,0,1,1,3.1,Low,5.2,0.0,1,0
4626,Female,6,12,59.1,78.5,0,6900,0.9,Higher Secondary,0,0,0,0,1,1,5.2,Low,45.6,45.5,0,0
4627,Female,9,15,90.1,53.7,1,4000,4.4,Graduate,0,0,0,1,0,1,4.5,High,40.6,31.1,0,1
4628,Male,8,15,92.6,99.2,4,8800,0.5,Secondary,0,0,1,0,0,1,8.0,Low,62.9,28.4,0,0
4629,Male,9,13,87.9,47.1,4,6500,0.5,Primary,0,0,0,0,0,1,4.2,Low,41.2,8.8,0,1
4630,Male,8,13,93.4,40.2,1,6700,2.0,Primary,0,0,0,0,0,1,3.7,Low,46.9,36.9,0,0
4631,Male,6,11,85.5,49.6,2,3600,0.6,Secondary,0,0,0,0,0,0,1.7,Medium,40.5,41.1,0,1
4632,Male,6,10,94.1,6.9,2,14800,3.7,Primary,0,0,0,0,1,1,0.0,Low,32.6,27.8,1,1
4633,Male,10,17,68.1,42.0,0,6000,8.5,Secondary,0,0,0,0,1,1,2.8,Low,38.5,9.1,0,0
4634,Male,9,16,64.4,100.0,1,6600,1.5,Secondary,0,0,1,0,1,1,4.9,Low,36.9,36.1,1,0
4635,Female,6,10,88.0,16.0,2,3900,0.4,Higher Secondary,0,0,0,0,1,1,1.2,Low,28.0,21.2,2,0
4636,Male,9,15,56.2,22.0,0,17200,1.0,Secondary,0,0,0,0,0,1,2.6,Low,13.5,0.0,0,0
4637,Male,9,16,72.2,97.8,0,3200,0.1,Primary,1,0,1,0,0,1,5.7,High,48.1,61.6,2,0
4638,Female,8,13,95.7,69.9,2,3000,1.1,No Schooling,1,0,0,0,0,0,4.4,High,54.7,33.6,0,0
4639,Male,7,13,96.0,70.4,2,8900,0.1,No Schooling,0,0,1,0,0,1,6.2,Medium,32.4,30.0,1,0
4640,Male,10,16,76.6,45.0,1,5700,0.5,Primary,0,0,1,0,1,1,1.1,Low,19.7,24.2,0,0
4641,Male,9,13,91.3,40.8,0,12600,5.5,No Schooling,0,0,0,0,0,1,4.5,Medium,56.8,22.0,0,0
4642,Male,9,16,73.8,94.4,0,24000,1.5,Primary,0,0,0,0,1,1,5.1,Medium,47.5,52.1,0,0
4643,Male,9,16,76.4,37.6,0,19900,0.2,No Schooling,0,1,0,1,0,1,3.7,Low,26.9,27.7,0,1
4644,Male,9,14,65.7,33.5,0,15800,1.1,No Schooling,0,0,1,0,0,1,4.7,Medium,35.3,0.0,0,0
4645,Male,6,11,84.6,92.2,0,4300,0.6,Graduate,0,0,0,0,0,1,5.8,Medium,65.9,37.3,0,0
4646,Female,10,17,85.5,50.8,0,16800,0.2,Primary,0,0,1,0,0,1,4.2,High,54.6,32.7,1,1
4647,Female,7,14,94.7,74.8,1,5900,2.9,Primary,0,1,0,0,0,1,6.0,Low,60.3,38.9,0,0
4648,Male,10,14,76.0,47.1,1,3600,5.9,Primary,0,0,0,0,1,1,4.8,Low,51.0,42.5,0,0
4649,Male,10,15,82.4,54.8,0,11900,3.0,Primary,0,0,0,0,0,0,7.3,Medium,37.3,8.9,0,0
4650,Male,9,15,67.4,93.6,0,6000,1.0,No Schooling,0,0,0,0,0,1,5.1,Low,36.0,64.6,0,1
4651,Female,8,12,84.5,60.4,0,7300,0.3,Higher Secondary,0,0,1,0,0,1,4.2,Low,44.5,28.0,0,0
4652,Female,6,13,91.7,87.3,0,13000,3.0,Primary,0,0,1,0,0,1,7.1,Medium,36.0,29.7,1,0
4653,Male,8,12,85.9,59.3,2,14000,1.6,Secondary,1,1,0,0,0,1,3.4,Low,66.8,17.3,1,0
4654,Male,8,15,70.7,42.9,0,6500,5.4,Primary,0,0,0,0,1,1,2.9,Low,34.4,8.2,0,0
4655,Male,6,10,68.5,4.6,0,8900,4.5,Primary,0,1,1,0,0,1,1.6,Low,35.0,15.7,1,1
4656,Female,6,13,61.7,66.2,2,15500,2.4,Primary,0,0,1,1,0,1,4.1,Medium,31.3,29.5,1,0
4657,Female,10,14,65.5,26.4,0,4900,0.3,No Schooling,1,0,0,1,0,0,0.8,Low,34.0,24.9,0,0
4658,Male,7,13,92.3,60.5,0,3000,0.6,Secondary,1,0,0,0,1,1,4.4,High,60.7,28.4,0,0
4659,Female,7,12,84.9,33.9,1,5700,0.4,Primary,0,0,0,0,0,1,6.7,Low,35.7,24.5,4,0
4660,Male,7,12,70.7,71.1,4,6500,0.6,Primary,1,0,1,0,0,1,5.3,Low,40.3,17.5,1,0
4661,Female,9,13,91.2,100.0,3,7400,9.7,Higher Secondary,0,0,1,0,1,1,7.4,Low,49.7,34.4,0,0
4662,Female,8,14,77.3,100.0,0,39500,0.2,Primary,0,0,1,1,0,1,5.4,Medium,39.1,43.6,1,1
4663,Male,9,15,94.5,69.8,0,4900,1.3,Primary,0,0,0,0,1,1,3.2,Low,27.3,21.6,2,0
4664,Male,8,13,96.4,66.5,0,7200,0.2,Graduate,0,0,0,0,0,1,4.2,Medium,57.1,41.6,0,0
4665,Female,6,11,74.4,45.3,0,4400,3.1,No Schooling,0,0,1,0,1,1,1.6,Medium,45.9,30.0,0,0
4666,Male,8,14,92.0,56.1,2,9600,4.8,Graduate,0,0,1,1,1,1,5.4,Low,47.1,32.2,0,0
4667,Female,6,12,85.4,46.6,2,11700,0.2,Secondary,0,1,1,0,1,1,5.7,Low,40.8,18.9,0,0
4668,Male,10,16,64.1,78.0,4,13700,2.2,Secondary,0,1,0,0,1,1,8.0,Low,38.0,41.9,0,1
4669,Female,6,10,74.9,47.1,0,9700,4.5,No Schooling,0,0,0,0,0,1,1.4,Medium,30.4,39.7,0,0
4670,Male,6,12,79.1,100.0,1,8700,0.3,Graduate,0,0,1,0,0,1,6.3,Low,57.0,46.2,0,1
4671,Male,8,13,80.5,48.8,0,3000,3.4,Primary,0,0,0,0,0,1,5.1,Low,21.9,19.7,0,0
4672,Male,6,11,67.7,46.3,0,13400,0.5,No Schooling,0,1,1,0,0,0,1.3,Medium,40.0,31.8,0,0
4673,Male,8,13,77.7,41.7,1,21200,0.2,Secondary,0,0,1,0,1,1,3.1,Medium,45.1,26.6,0,0
4674,Male,8,13,99.7,100.0,0,4700,2.0,Primary,0,0,1,0,0,1,3.2,Medium,63.6,67.4,1,0
4675,Female,10,14,89.4,67.7,2,4400,0.9,Secondary,1,0,1,0,0,1,2.2,Low,49.7,44.4,0,0
4676,Male,6,11,65.1,59.6,1,3800,0.3,No Schooling,0,0,0,1,0,0,2.7,Low,29.4,44.5,0,0
4677,Male,8,14,74.0,42.1,0,12500,0.2,No Schooling,0,1,0,0,1,1,3.1,Low,27.3,22.4,0,0
4678,Male,9,13,74.7,80.9,0,3700,0.2,No Schooling,0,0,0,0,0,1,7.0,Low,36.1,39.2,0,0
4679,Male,6,13,80.1,72.7,5,7400,5.6,Primary,0,0,0,0,0,1,7.0,High,44.6,26.8,0,1
4680,Female,9,14,79.3,92.0,0,3000,0.2,No Schooling,0,0,0,0,0,1,3.4,Low,46.5,34.8,0,0
4681,Female,10,16,92.0,70.2,1,10800,0.1,Higher Secondary,1,0,0,0,0,1,4.6,Low,39.1,41.1,1,0
4682,Male,9,13,96.4,72.8,0,6000,6.6,No Schooling,0,0,0,0,1,1,3.6,Medium,37.6,25.8,0,0
4683,Female,10,14,79.5,48.3,1,9400,0.9,No Schooling,0,0,0,0,0,0,2.4,Low,35.7,17.0,0,0
4684,Female,9,16,69.9,91.9,0,4500,2.2,Primary,0,0,0,1,0,1,7.9,Low,28.2,45.3,1,0
4685,Female,7,14,94.7,64.6,0,4900,0.9,Higher Secondary,0,0,1,0,0,1,5.1,Medium,57.4,47.4,0,0
4686,Male,10,14,87.8,75.9,0,5400,5.5,Secondary,0,1,0,0,0,1,7.2,High,32.7,38.6,0,1
4687,Male,7,14,98.0,65.6,0,4500,6.8,Primary,0,0,0,0,0,1,6.2,Medium,65.5,37.6,0,0
4688,Male,8,15,76.3,46.1,2,4300,0.1,Primary,0,0,0,0,0,1,2.8,High,24.3,34.6,1,0
4689,Female,9,13,81.7,47.1,2,3300,2.8,No Schooling,0,0,0,0,0,1,3.0,Medium,51.0,11.1,1,0
4690,Female,10,14,63.0,86.1,4,11300,2.4,No Schooling,0,0,1,1,1,1,8.0,Low,28.0,13.3,2,0
4691,Male,10,14,85.0,76.7,1,10000,4.5,No Schooling,0,0,0,0,0,1,6.6,Medium,43.7,50.9,0,0
4692,Male,6,13,83.1,88.8,0,6000,0.7,Primary,0,0,0,0,0,1,4.2,Low,47.2,18.8,0,0
4693,Female,9,16,63.4,53.7,2,13700,3.6,No Schooling,0,0,1,0,1,0,5.2,Low,31.6,34.0,1,0
4694,Female,6,12,87.0,35.9,3,22800,6.1,Primary,0,0,1,0,0,0,2.7,Low,40.9,26.0,0,1
4695,Male,9,14,63.5,29.8,0,4900,0.7,Secondary,0,0,1,0,1,1,5.5,Low,60.2,34.1,0,0
4696,Female,9,16,82.8,100.0,0,9400,3.6,Secondary,0,1,0,0,0,1,5.4,Low,49.5,63.3,1,0
4697,Male,6,13,93.4,62.2,0,9400,1.8,No Schooling,0,1,0,0,0,1,4.1,Low,42.9,63.3,0,0
4698,Male,10,17,94.1,39.7,0,5200,0.3,Higher Secondary,0,0,0,0,1,1,5.5,Low,18.3,0.0,1,0
4699,Female,8,13,84.3,52.8,1,3300,12.2,No Schooling,0,0,0,0,0,1,3.0,Low,71.7,48.5,0,0
4700,Female,8,14,79.7,55.2,3,45000,0.3,Higher Secondary,0,0,1,1,0,1,1.2,Medium,34.4,37.6,0,1
4701,Female,10,16,73.7,64.2,3,10300,0.1,Higher Secondary,1,0,1,0,1,1,8.0,Low,43.5,53.2,0,0
4702,Male,9,13,75.8,59.1,0,8300,1.3,No Schooling,0,0,0,0,1,1,7.6,High,37.5,18.5,0,1
4703,Male,8,14,92.3,84.4,1,10200,7.6,Secondary,0,0,0,0,0,1,4.6,Medium,54.1,39.2,1,0
4704,Male,6,12,97.7,38.7,0,44300,3.5,Graduate,0,0,1,1,0,0,3.8,Low,33.2,25.3,0,0
4705,Male,6,12,74.5,43.7,0,7000,2.2,No Schooling,0,0,0,1,1,1,5.8,Low,32.5,0.0,1,0
4706,Male,6,11,83.2,83.0,0,8400,1.8,No Schooling,0,0,1,0,1,1,5.9,Low,69.5,43.7,1,0
4707,Male,7,13,84.7,56.2,3,8400,0.2,Primary,0,1,1,0,0,0,1.7,High,44.4,36.1,1,0
4708,Male,7,14,88.9,83.3,0,17400,1.0,Higher Secondary,0,1,0,0,0,1,3.5,High,35.4,14.5,1,0
4709,Male,8,14,88.2,100.0,1,9800,0.5,Primary,0,0,1,1,0,0,8.0,Medium,43.2,50.7,0,0
4710,Male,9,16,95.0,38.5,1,3000,2.3,Secondary,0,0,0,0,0,1,2.0,Low,53.6,19.0,0,0
4711,Female,6,13,95.1,78.2,0,3000,0.7,Primary,0,0,1,0,1,0,5.2,Medium,47.7,36.0,0,0
4712,Male,8,13,77.1,60.5,1,16700,0.1,Higher Secondary,0,0,0,0,0,1,4.0,High,57.4,25.9,0,0
4713,Female,10,16,89.7,46.5,0,9600,1.3,Primary,1,0,1,0,0,1,3.5,Medium,38.4,20.4,0,0
4714,Female,6,12,77.1,85.9,0,6400,1.2,Secondary,0,0,0,0,0,1,8.0,Medium,69.9,31.7,0,0
4715,Female,9,16,80.2,81.5,0,4700,3.3,Secondary,0,0,0,0,0,1,5.7,High,51.7,37.9,0,0
4716,Male,6,11,94.4,62.6,0,27500,2.8,No Schooling,0,0,1,1,0,0,4.3,Medium,57.3,21.8,0,0
4717,Male,8,12,74.8,53.2,0,9500,0.1,No Schooling,0,1,1,0,0,1,3.8,Medium,50.0,19.9,0,0
4718,Female,9,15,64.8,69.7,0,11700,6.5,No Schooling,0,0,0,0,0,1,4.4,Medium,36.5,16.2,0,1
4719,Male,6,12,66.1,63.1,3,14400,7.1,Higher Secondary,1,0,0,0,1,1,5.4,Low,12.8,45.0,0,0
4720,Male,7,13,92.8,31.9,0,10900,2.1,Graduate,0,0,0,0,1,1,0.0,Low,22.0,4.3,2,1
4721,Male,10,16,93.0,53.0,2,5900,1.2,Primary,1,1,0,1,0,1,4.3,Low,11.3,10.7,0,1
4722,Female,7,13,59.6,56.8,0,7000,1.2,Primary,0,0,1,0,0,1,3.4,Low,26.2,28.2,1,0
4723,Male,9,13,72.3,45.2,0,12700,1.4,Primary,0,0,1,1,0,1,4.6,Low,43.4,19.0,1,0
4724,Female,8,15,84.3,49.0,0,15100,3.2,No Schooling,0,0,0,0,1,1,4.1,Medium,51.0,21.6,1,0
4725,Male,6,11,66.2,40.3,0,17000,4.6,Primary,0,0,0,0,0,1,2.3,Low,26.4,18.5,0,0
4726,Male,9,13,70.2,79.5,1,4600,4.8,Primary,0,0,0,0,0,1,4.5,Medium,42.6,22.2,0,0
4727,Female,8,15,85.2,56.9,0,9200,1.0,No Schooling,0,0,0,0,1,0,4.1,Low,20.3,31.8,1,0
4728,Male,6,13,84.1,61.2,0,4600,2.1,No Schooling,0,0,0,1,0,1,3.2,High,66.1,26.2,0,0
4729,Female,10,16,76.6,93.1,0,7400,1.8,Primary,0,1,0,1,0,0,6.4,Low,58.8,31.8,0,0
4730,Male,8,14,74.0,49.9,0,6800,2.5,Primary,0,0,1,0,0,1,3.9,Low,49.0,13.6,0,0
4731,Male,9,13,84.7,56.7,1,8100,2.3,Higher Secondary,0,0,0,0,0,1,4.6,Low,24.0,11.4,0,0
4732,Female,6,11,86.0,81.3,0,15500,0.1,Higher Secondary,0,0,0,0,0,1,3.5,Low,41.7,26.1,1,0
4733,Male,6,10,86.0,67.9,5,4500,2.0,Higher Secondary,0,0,1,1,0,0,5.6,Low,45.6,29.8,1,0
4734,Male,9,14,95.0,100.0,0,32000,5.7,Secondary,0,0,1,0,1,0,3.9,Low,38.7,35.6,1,0
4735,Female,9,14,84.4,93.0,3,19400,2.9,Graduate,0,0,1,0,0,0,7.5,Medium,51.9,26.2,1,0
4736,Female,7,11,78.8,77.9,2,3000,4.6,Primary,0,0,0,0,0,1,4.3,Medium,38.2,45.5,2,0
4737,Female,9,15,80.6,77.0,2,10100,2.2,Secondary,0,0,0,0,0,1,6.1,Low,39.5,33.0,0,0
4738,Male,8,14,62.9,93.5,1,3600,1.0,Secondary,0,1,0,1,1,1,5.4,Low,38.8,43.1,1,0
4739,Male,7,12,88.3,65.3,0,10300,0.3,No Schooling,1,0,0,0,0,1,5.1,Low,39.5,42.1,0,0
4740,Female,9,16,99.3,46.1,2,3000,2.8,Secondary,0,0,1,0,0,1,4.3,Low,33.4,29.4,1,0
4741,Male,8,13,83.5,61.7,0,18100,2.3,Secondary,0,0,1,1,0,1,3.8,Medium,48.9,45.3,1,0
4742,Male,8,12,67.8,52.2,0,18700,1.4,Secondary,0,1,0,0,0,1,7.5,Low,35.3,21.3,1,0
4743,Female,9,16,90.9,57.2,0,5800,1.1,Secondary,0,0,0,1,1,1,3.0,Low,51.5,37.1,0,0
4744,Male,8,12,79.2,100.0,0,9100,0.2,Secondary,0,0,1,0,0,1,5.6,High,66.1,28.8,1,0
4745,Male,10,14,68.5,61.3,0,3300,0.2,Graduate,1,0,0,0,1,1,5.2,Low,47.4,40.5,0,0
4746,Male,9,14,97.4,81.5,2,5400,3.1,Secondary,0,0,1,0,1,0,3.9,Low,55.9,35.4,0,0
4747,Male,7,13,98.3,88.2,1,7200,0.1,Primary,0,0,0,0,1,1,4.7,Low,49.2,45.4,1,0
4748,Female,8,13,58.8,61.2,1,3000,6.3,No Schooling,1,0,0,0,1,1,4.8,Medium,47.3,36.8,0,0
4749,Female,10,17,90.3,69.7,1,25000,2.7,Primary,0,0,1,0,0,0,7.1,Low,37.3,28.0,0,0
4750,Male,10,15,91.3,75.9,0,8800,1.4,Primary,0,1,1,0,1,0,3.7,High,37.2,53.6,0,0
4751,Male,6,13,91.4,56.4,1,19100,7.4,Higher Secondary,0,0,1,0,0,1,4.1,Medium,48.3,9.5,0,0
4752,Female,7,13,67.5,54.3,1,7000,9.1,No Schooling,1,0,0,1,0,1,5.5,High,44.9,41.1,1,1
4753,Male,7,11,87.4,37.4,1,4900,3.9,No Schooling,0,0,0,0,0,1,2.5,Low,46.2,38.7,0,0
4754,Male,10,15,90.3,58.2,1,8500,0.8,No Schooling,0,0,0,0,0,0,1.5,Medium,46.4,32.0,0,0
4755,Female,10,14,72.4,44.4,0,15500,0.5,Primary,0,1,0,0,0,1,3.2,Medium,52.0,32.3,1,0
4756,Female,9,16,60.2,43.1,0,5000,1.8,Primary,0,0,0,1,0,1,3.8,Low,41.4,24.4,1,1
4757,Male,7,13,83.1,61.7,1,9500,1.7,Higher Secondary,0,0,0,0,0,1,4.4,Low,14.2,38.8,1,0
4758,Female,10,15,89.6,74.4,0,5300,0.2,Graduate,0,0,0,0,0,1,3.4,Low,50.3,46.0,0,0
4759,Male,6,12,71.9,33.7,0,3000,2.2,No Schooling,0,0,0,0,0,1,6.3,Low,37.3,32.8,1,1
4760,Female,7,13,64.6,29.5,1,6200,0.3,Primary,0,0,0,1,0,1,2.9,Low,7.0,23.6,1,1
4761,Male,7,13,71.0,39.9,0,8700,2.0,Secondary,0,0,0,0,0,1,2.8,Low,37.4,5.3,0,0
4762,Male,8,13,93.4,62.8,0,8000,1.2,Secondary,0,0,0,0,1,1,4.0,Low,38.2,37.8,0,0
4763,Female,8,13,69.5,57.7,0,6500,1.4,No Schooling,0,0,0,0,0,1,3.5,High,34.2,31.7,0,0
4764,Male,7,12,67.0,62.1,0,8500,6.6,Graduate,0,0,0,0,1,1,4.3,Low,39.5,29.4,0,0
4765,Male,6,13,71.3,60.5,2,5100,1.6,No Schooling,0,1,0,0,0,1,1.7,Low,25.0,33.6,1,1
4766,Male,9,14,83.4,53.4,2,11300,0.4,Secondary,0,0,1,0,0,1,3.6,Low,29.5,21.2,1,0
4767,Female,6,11,94.1,44.3,0,5800,2.6,No Schooling,0,0,0,0,1,1,3.2,Medium,44.2,35.1,1,0
4768,Female,8,14,93.4,62.5,0,14100,0.4,Higher Secondary,0,0,0,0,1,0,2.8,Low,42.0,21.7,0,0
4769,Male,6,12,73.8,42.3,0,3000,2.6,Primary,0,0,0,0,0,1,4.0,Low,9.0,15.4,0,0
4770,Female,7,14,65.6,50.7,0,8400,15.0,Higher Secondary,1,0,1,0,1,0,5.6,Low,44.4,20.7,0,0
4771,Female,7,11,44.5,45.0,0,11200,14.0,No Schooling,0,0,1,0,0,0,4.0,Medium,26.3,0.9,1,0
4772,Male,9,13,75.5,43.7,4,19000,1.2,Graduate,0,0,1,0,0,1,1.1,Low,19.8,50.6,1,1
4773,Male,8,13,84.4,64.5,1,5400,0.4,Higher Secondary,0,0,0,0,0,0,3.3,Low,32.9,21.5,0,1
4774,Male,7,13,87.4,49.1,0,18000,0.2,Higher Secondary,0,0,1,0,0,1,4.5,Low,46.4,4.2,1,0
4775,Male,10,17,70.4,79.9,0,10700,1.9,Primary,1,0,1,1,1,0,5.1,Low,41.8,23.0,0,0
4776,Male,6,12,69.2,34.7,0,26500,1.6,No Schooling,0,0,0,0,1,1,1.3,Low,28.0,33.6,0,0
4777,Male,9,16,90.6,49.2,1,3000,0.1,Primary,0,0,0,0,1,1,2.6,Medium,43.1,13.6,1,0
4778,Male,7,11,82.4,73.6,0,9300,1.2,Primary,0,0,1,1,0,1,5.5,Low,62.4,46.6,0,0
4779,Male,10,16,87.6,41.9,2,7700,0.2,No Schooling,1,0,1,0,0,1,4.4,Low,46.8,11.5,1,0
4780,Female,6,13,84.2,58.6,1,8800,0.2,Graduate,0,0,1,0,0,0,3.1,Low,60.5,58.5,0,0
4781,Male,8,14,86.2,54.1,0,14500,2.6,Secondary,0,0,0,1,1,0,2.6,Medium,51.8,24.3,0,0
4782,Female,8,13,62.4,65.8,0,20900,0.7,Primary,0,0,0,0,0,1,5.4,Low,66.7,27.0,1,0
4783,Female,8,15,89.1,100.0,0,9900,0.1,Graduate,0,0,1,0,1,1,7.3,Low,45.9,50.5,0,0
4784,Female,9,16,69.5,67.9,0,3000,2.0,Primary,0,0,0,0,0,1,2.8,Low,44.0,21.0,1,0
4785,Female,6,11,96.4,83.4,3,6000,0.8,Secondary,0,1,1,0,1,1,1.0,High,39.1,39.3,2,0
4786,Female,7,13,81.5,59.7,1,50000,3.6,Secondary,1,0,0,1,0,0,2.9,Low,51.1,28.3,0,1
4787,Male,10,17,79.8,72.3,0,4000,0.3,No Schooling,1,0,0,0,0,1,4.6,Low,57.2,10.6,0,0
4788,Female,10,14,84.6,77.9,0,8900,2.1,Higher Secondary,0,0,0,0,0,1,2.7,Medium,40.0,41.6,1,1
4789,Male,8,12,90.3,86.7,1,13100,1.3,No Schooling,1,0,0,0,0,1,5.4,Low,45.6,18.8,1,1
4790,Female,8,14,85.3,45.7,3,15800,0.2,Primary,0,0,0,0,0,1,4.3,High,27.6,35.4,1,0
